pincode,age_0_5,age_18_greater,state,district,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,adult_spike_ratio,velocity_index,ghost_ratio
515863,99.0,0.0,Andhra Pradesh,Ananthapuramu,1725.0,947.0,59.0,498.0,0.0,1784.0,0.034183082271147164
515865,508.0,3.0,Andhra Pradesh,Ananthapuramu,8897.0,4137.0,1166.0,9215.0,0.005859375,10063.0,0.1310406832996179
515867,144.0,0.0,Andhra Pradesh,Anantapur,1957.0,904.0,91.0,622.0,0.0,2048.0,0.04647599591419816
515870,115.0,0.0,Andhra Pradesh,Anantapur,2482.0,1178.0,242.0,905.0,0.0,2724.0,0.09746274667740637
515871,320.0,0.0,Andhra Pradesh,Ananthapuramu,6602.0,3287.0,760.0,3562.0,0.0,7362.0,0.1150991973345449
515872,27.0,0.0,Andhra Pradesh,Anantapur,1015.0,475.0,15.0,181.0,0.0,1030.0,0.014763779527559055
516001,357.0,3.0,Andhra Pradesh,Cuddapah,5775.0,3410.0,1118.0,7749.0,0.008310249307479225,6893.0,0.1935595567867036
516002,216.0,3.0,Andhra Pradesh,Y. S. R,3975.0,2032.0,518.0,3557.0,0.013636363636363636,4493.0,0.13028169014084506
516003,283.0,2.0,Andhra Pradesh,Y. S. R,4985.0,2270.0,1300.0,6969.0,0.006993006993006993,6285.0,0.26073004412354595
516004,73.0,0.0,Andhra Pradesh,Cuddapah,1510.0,702.0,314.0,1832.0,0.0,1824.0,0.20780939774983453
516005,0.0,0.0,0,0,1.0,0.0,1.0,3.0,0.0,2.0,0.5
516101,184.0,5.0,Andhra Pradesh,Cuddapah,3661.0,2370.0,361.0,2936.0,0.02631578947368421,4022.0,0.0985800109229929
516104,48.0,1.0,Andhra Pradesh,Annamayya,959.0,536.0,57.0,459.0,0.02,1016.0,0.059375
516105,65.0,1.0,Andhra Pradesh,Cuddapah,1345.0,707.0,149.0,1111.0,0.014925373134328358,1494.0,0.11069836552748885
516107,109.0,11.0,Andhra Pradesh,Cuddapah,1888.0,1018.0,198.0,1871.0,0.09090909090909091,2086.0,0.10481736368448914
516108,81.0,5.0,Andhra Pradesh,Cuddapah,1520.0,807.0,122.0,1400.0,0.05747126436781609,1642.0,0.08021038790269559
516110,35.0,1.0,Andhra Pradesh,Cuddapah,764.0,456.0,69.0,527.0,0.02702702702702703,833.0,0.09019607843137255
516115,94.0,3.0,Andhra Pradesh,Cuddapah,1830.0,884.0,224.0,1611.0,0.030612244897959183,2054.0,0.1223375204806117
516126,95.0,17.0,Andhra Pradesh,Cuddapah,1836.0,1009.0,203.0,1560.0,0.1504424778761062,2039.0,0.11050626020685901
516127,53.0,3.0,Andhra Pradesh,Cuddapah,655.0,425.0,98.0,592.0,0.05263157894736842,753.0,0.14939024390243902
516128,56.0,2.0,Andhra Pradesh,Cuddapah,1188.0,752.0,77.0,636.0,0.03389830508474576,1265.0,0.06476030277544155
516129,69.0,1.0,Andhra Pradesh,Annamayya,966.0,519.0,95.0,600.0,0.014084507042253521,1061.0,0.09824198552223372
516130,100.0,8.0,Andhra Pradesh,Cuddapah,1486.0,749.0,153.0,1219.0,0.07339449541284404,1639.0,0.10289172831203766
516150,86.0,2.0,Andhra Pradesh,Cuddapah,1259.0,906.0,153.0,1135.0,0.02247191011235955,1412.0,0.12142857142857143
516151,40.0,2.0,Andhra Pradesh,Cuddapah,590.0,426.0,70.0,402.0,0.046511627906976744,660.0,0.11844331641285956
516152,29.0,0.0,Andhra Pradesh,Cuddapah,368.0,206.0,39.0,168.0,0.0,407.0,0.10569105691056911
516162,99.0,1.0,Andhra Pradesh,Cuddapah,1583.0,705.0,149.0,998.0,0.009900990099009901,1732.0,0.09406565656565656
516163,23.0,0.0,Andhra Pradesh,Cuddapah,312.0,193.0,29.0,172.0,0.0,341.0,0.0926517571884984
516172,168.0,1.0,Andhra Pradesh,Y. S. R,3760.0,1901.0,334.0,1787.0,0.0058823529411764705,4094.0,0.08880616857218825
516173,60.0,1.0,Andhra Pradesh,Y. S. R,1177.0,568.0,115.0,623.0,0.016129032258064516,1292.0,0.09762308998302208
516175,110.0,0.0,Andhra Pradesh,Cuddapah,1888.0,1088.0,178.0,1292.0,0.0,2066.0,0.09422975119110641
516193,123.0,0.0,Andhra Pradesh,Cuddapah,2719.0,1488.0,402.0,2415.0,0.0,3121.0,0.14779411764705883
516203,107.0,0.0,Andhra Pradesh,Cuddapah,1806.0,1078.0,195.0,1038.0,0.0,2001.0,0.1079136690647482
516213,53.0,2.0,Andhra Pradesh,Cuddapah,945.0,463.0,101.0,704.0,0.03571428571428571,1046.0,0.10676532769556026
516214,93.0,1.0,Andhra Pradesh,Cuddapah,1429.0,690.0,122.0,738.0,0.010526315789473684,1551.0,0.08531468531468532
516215,83.0,1.0,Andhra Pradesh,Cuddapah,1486.0,577.0,173.0,807.0,0.011764705882352941,1659.0,0.11634162743779422
516216,58.0,0.0,Andhra Pradesh,Cuddapah,1401.0,501.0,127.0,708.0,0.0,1528.0,0.0905848787446505
516217,89.0,0.0,Andhra Pradesh,Cuddapah,1907.0,872.0,287.0,1288.0,0.0,2194.0,0.15041928721174005
516218,65.0,0.0,Andhra Pradesh,Cuddapah,1121.0,357.0,102.0,547.0,0.0,1223.0,0.09090909090909091
516227,160.0,1.0,Andhra Pradesh,Cuddapah,3630.0,1923.0,582.0,3458.0,0.006172839506172839,4212.0,0.1602864224731479
516228,60.0,0.0,Andhra Pradesh,Cuddapah,1269.0,572.0,120.0,672.0,0.0,1389.0,0.09448818897637795
516233,50.0,0.0,Andhra Pradesh,Y. S. R,900.0,602.0,143.0,796.0,0.0,1043.0,0.15871254162042175
516237,25.0,1.0,Andhra Pradesh,Cuddapah,480.0,186.0,40.0,267.0,0.037037037037037035,520.0,0.08316008316008316
516247,70.0,1.0,Andhra Pradesh,Y. S. R,971.0,408.0,129.0,703.0,0.013888888888888888,1100.0,0.13271604938271606
516257,84.0,1.0,Andhra Pradesh,Annamayya,1712.0,1005.0,289.0,1982.0,0.011627906976744186,2001.0,0.1687098657326328
516259,91.0,0.0,Andhra Pradesh,Cuddapah,1326.0,513.0,172.0,710.0,0.0,1498.0,0.12961567445365485
516267,133.0,0.0,Andhra Pradesh,Cuddapah,2120.0,1240.0,376.0,2097.0,0.0,2496.0,0.17727487034417727
516268,70.0,2.0,Andhra Pradesh,Cuddapah,1067.0,690.0,111.0,646.0,0.0273972602739726,1178.0,0.10393258426966293
516269,437.0,9.0,Andhra Pradesh,Cuddapah,6336.0,2635.0,1166.0,6818.0,0.020134228187919462,7502.0,0.18399873757298407
516270,34.0,0.0,Andhra Pradesh,Cuddapah,507.0,245.0,53.0,281.0,0.0,560.0,0.10433070866141732
516289,104.0,2.0,Andhra Pradesh,Y. S. R,2070.0,771.0,229.0,1362.0,0.018691588785046728,2299.0,0.11057460164171898
516293,57.0,0.0,Andhra Pradesh,Cuddapah,913.0,430.0,104.0,680.0,0.0,1017.0,0.1137855579868709
516309,79.0,0.0,Andhra Pradesh,Cuddapah,1780.0,740.0,148.0,794.0,0.0,1928.0,0.08309938236945537
516310,28.0,0.0,Andhra Pradesh,Cuddapah,618.0,265.0,73.0,283.0,0.0,691.0,0.11793214862681745
516311,1.0,0.0,Andhra Pradesh,Y. S. R,7.0,7.0,1.0,9.0,0.0,8.0,0.125
516312,10.0,0.0,Andhra Pradesh,Cuddapah,55.0,28.0,17.0,114.0,0.0,72.0,0.30357142857142855
516321,37.0,0.0,Andhra Pradesh,Cuddapah,617.0,270.0,96.0,533.0,0.0,713.0,0.1553398058252427
516329,108.0,0.0,Andhra Pradesh,Cuddapah,2070.0,813.0,236.0,1367.0,0.0,2306.0,0.11395461129888942
516330,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
516339,24.0,0.0,Andhra Pradesh,Cuddapah,575.0,286.0,70.0,483.0,0.0,645.0,0.12152777777777778
516349,48.0,0.0,Andhra Pradesh,Cuddapah,906.0,409.0,144.0,602.0,0.0,1050.0,0.1587651598676957
516350,32.0,0.0,Andhra Pradesh,Cuddapah,665.0,288.0,76.0,258.0,0.0,741.0,0.11411411411411411
516355,51.0,0.0,Andhra Pradesh,Cuddapah,813.0,367.0,73.0,564.0,0.0,886.0,0.08968058968058969
516356,21.0,0.0,Andhra Pradesh,Cuddapah,109.0,56.0,20.0,124.0,0.0,129.0,0.18181818181818182
516359,48.0,0.0,Andhra Pradesh,Cuddapah,1268.0,657.0,177.0,1198.0,0.0,1445.0,0.13947990543735225
516360,438.0,6.0,Andhra Pradesh,Y. S. R,8476.0,3641.0,1854.0,12066.0,0.01348314606741573,10330.0,0.2187094490975581
516361,2.0,0.0,Andhra Pradesh,Cuddapah,0.0,1.0,0.0,6.0,0.0,0.0,0.0
516362,115.0,0.0,Andhra Pradesh,Cuddapah,1889.0,772.0,185.0,1260.0,0.0,2074.0,0.09788359788359788
516380,55.0,0.0,Andhra Pradesh,Cuddapah,1267.0,537.0,133.0,810.0,0.0,1400.0,0.10488958990536278
516390,166.0,0.0,Andhra Pradesh,Cuddapah,3883.0,1688.0,643.0,4249.0,0.0,4526.0,0.16555097837281155
516396,34.0,0.0,Andhra Pradesh,Cuddapah,750.0,394.0,47.0,371.0,0.0,797.0,0.06258322237017311
516401,23.0,1.0,Andhra Pradesh,Cuddapah,350.0,158.0,24.0,309.0,0.04,374.0,0.06837606837606838
516411,40.0,0.0,Andhra Pradesh,Cuddapah,619.0,323.0,55.0,355.0,0.0,674.0,0.08870967741935484
516421,24.0,0.0,Andhra Pradesh,Cuddapah,778.0,319.0,53.0,273.0,0.0,831.0,0.06803594351732992
516431,36.0,0.0,Andhra Pradesh,Cuddapah,452.0,207.0,52.0,285.0,0.0,504.0,0.11479028697571744
516432,26.0,0.0,Andhra Pradesh,Cuddapah,421.0,181.0,22.0,224.0,0.0,443.0,0.052132701421800945
516433,48.0,0.0,Andhra Pradesh,Y. S. R,600.0,262.0,61.0,267.0,0.0,661.0,0.10149750415973377
516434,156.0,1.0,Andhra Pradesh,Cuddapah,3466.0,1427.0,303.0,2415.0,0.006329113924050633,3769.0,0.08739544274588981
516439,20.0,0.0,Andhra Pradesh,Cuddapah,468.0,160.0,20.0,143.0,0.0,488.0,0.042643923240938165
516444,29.0,2.0,Andhra Pradesh,Cuddapah,733.0,362.0,84.0,487.0,0.0625,817.0,0.11444141689373297
516454,28.0,0.0,Andhra Pradesh,Cuddapah,555.0,258.0,95.0,472.0,0.0,650.0,0.17086330935251798
516464,19.0,0.0,Andhra Pradesh,Y. S. R,342.0,177.0,58.0,281.0,0.0,400.0,0.16909620991253643
516474,51.0,0.0,Andhra Pradesh,Y. S. R,893.0,383.0,97.0,628.0,0.0,990.0,0.10850111856823266
516484,24.0,0.0,Andhra Pradesh,Cuddapah,495.0,200.0,43.0,238.0,0.0,538.0,0.08669354838709678
516501,50.0,1.0,Andhra Pradesh,Y. S. R,1251.0,611.0,128.0,853.0,0.019230769230769232,1379.0,0.10223642172523961
516502,44.0,4.0,Andhra Pradesh,Cuddapah,954.0,528.0,98.0,579.0,0.08163265306122448,1052.0,0.10261780104712041
516503,70.0,2.0,Andhra Pradesh,Cuddapah,1403.0,568.0,136.0,880.0,0.0273972602739726,1539.0,0.09686609686609686
516504,67.0,1.0,Andhra Pradesh,Cuddapah,1459.0,1133.0,149.0,747.0,0.014492753623188406,1608.0,0.10205479452054794
516505,38.0,0.0,Andhra Pradesh,Cuddapah,762.0,413.0,120.0,632.0,0.0,882.0,0.15727391874180865
517001,158.0,2.0,Andhra Pradesh,Chittoor,3579.0,2114.0,525.0,3549.0,0.012422360248447204,4104.0,0.14664804469273743
517002,70.0,6.0,Andhra Pradesh,Chittoor,1690.0,1034.0,157.0,1094.0,0.07792207792207792,1847.0,0.09284447072738025
517004,79.0,1.0,Andhra Pradesh,Chittoor,1650.0,886.0,241.0,1519.0,0.012345679012345678,1891.0,0.14597213809812234
517101,34.0,0.0,Andhra Pradesh,Chittoor,682.0,320.0,136.0,512.0,0.0,818.0,0.19912152269399708
517102,64.0,1.0,Andhra Pradesh,Chittoor,1072.0,529.0,161.0,934.0,0.015151515151515152,1233.0,0.1500465983224604
517112,69.0,0.0,Andhra Pradesh,Chittoor,1803.0,965.0,266.0,1411.0,0.0,2069.0,0.14745011086474502
517113,38.0,1.0,Andhra Pradesh,Chittoor,850.0,375.0,217.0,924.0,0.025,1067.0,0.25499412455934195
517123,56.0,0.0,Andhra Pradesh,Chittoor,1101.0,539.0,154.0,851.0,0.0,1255.0,0.1397459165154265
517124,64.0,1.0,Andhra Pradesh,Chittoor,1621.0,593.0,203.0,1034.0,0.015151515151515152,1824.0,0.12515413070283601
517125,66.0,0.0,Andhra Pradesh,Chittoor,1338.0,692.0,134.0,1005.0,0.0,1472.0,0.10007468259895444
517126,67.0,0.0,Andhra Pradesh,Chittoor,1707.0,682.0,192.0,947.0,0.0,1899.0,0.11241217798594848
517127,57.0,0.0,Andhra Pradesh,Chittoor,1421.0,642.0,280.0,1550.0,0.0,1701.0,0.19690576652601968
517128,47.0,0.0,Andhra Pradesh,Chittoor,868.0,555.0,85.0,729.0,0.0,953.0,0.09781357882623705
517129,59.0,1.0,Andhra Pradesh,Chittoor,1287.0,767.0,145.0,651.0,0.01639344262295082,1432.0,0.1125776397515528
517130,63.0,0.0,Andhra Pradesh,Chittoor,1417.0,611.0,256.0,888.0,0.0,1673.0,0.18053596614950634
517131,69.0,0.0,Andhra Pradesh,Chittoor,1519.0,891.0,190.0,1094.0,0.0,1709.0,0.125
517132,95.0,0.0,Andhra Pradesh,Chittoor,1842.0,877.0,166.0,1376.0,0.0,2008.0,0.09007053716766142
517152,31.0,0.0,Andhra Pradesh,Chittoor,731.0,435.0,112.0,432.0,0.0,843.0,0.15300546448087432
517167,93.0,0.0,Andhra Pradesh,Chittoor,2355.0,822.0,725.0,3569.0,0.0,3080.0,0.30772495755517826
517172,54.0,0.0,Andhra Pradesh,Chittoor,867.0,424.0,164.0,610.0,0.0,1031.0,0.1889400921658986
517192,34.0,0.0,Andhra Pradesh,Chittoor,1025.0,590.0,275.0,1330.0,0.0,1300.0,0.2680311890838207
517193,25.0,0.0,Andhra Pradesh,Tirupati,510.0,264.0,52.0,383.0,0.0,562.0,0.10176125244618395
517194,72.0,1.0,Andhra Pradesh,Tirupati,1251.0,704.0,231.0,1358.0,0.013513513513513514,1482.0,0.18450479233226838
517213,51.0,0.0,Andhra Pradesh,Annamayya,1305.0,649.0,247.0,1054.0,0.0,1552.0,0.1891271056661562
517214,179.0,2.0,Andhra Pradesh,Chittoor,3819.0,1921.0,1296.0,6812.0,0.01098901098901099,5115.0,0.3392670157068063
517234,90.0,1.0,Andhra Pradesh,Annamayya,2008.0,971.0,384.0,2015.0,0.010869565217391304,2392.0,0.1911398705823793
517235,33.0,0.0,Andhra Pradesh,Chittoor,637.0,287.0,91.0,525.0,0.0,728.0,0.1426332288401254
517236,63.0,1.0,Andhra Pradesh,Chittoor,964.0,405.0,126.0,613.0,0.015384615384615385,1090.0,0.1305699481865285
517237,19.0,0.0,Andhra Pradesh,Chittoor,501.0,240.0,95.0,507.0,0.0,596.0,0.1892430278884462
517247,311.0,3.0,Andhra Pradesh,Chittoor,6755.0,4024.0,3125.0,13611.0,0.009523809523809525,9880.0,0.46255180580224986
517257,142.0,3.0,Andhra Pradesh,Chittoor,3596.0,1565.0,1159.0,4690.0,0.02054794520547945,4755.0,0.32221295524047816
517277,27.0,0.0,Andhra Pradesh,Chittoor,552.0,240.0,93.0,390.0,0.0,645.0,0.16817359855334538
517280,59.0,0.0,Andhra Pradesh,Chittoor,1121.0,580.0,344.0,1269.0,0.0,1465.0,0.3065953654188948
517291,44.0,0.0,Andhra Pradesh,Annamayya,511.0,272.0,99.0,408.0,0.0,610.0,0.193359375
517297,179.0,2.0,Andhra Pradesh,Annamayya,2544.0,1090.0,836.0,2868.0,0.01098901098901099,3380.0,0.3284872298624754
517299,50.0,0.0,Andhra Pradesh,Annamayya,991.0,526.0,194.0,755.0,0.0,1185.0,0.19556451612903225
517305,39.0,0.0,Andhra Pradesh,Chittoor,496.0,276.0,116.0,561.0,0.0,612.0,0.23340040241448692
517319,44.0,0.0,Andhra Pradesh,Chittoor,820.0,303.0,98.0,363.0,0.0,918.0,0.11936662606577345
517325,504.0,17.0,Andhra Pradesh,Chittoor,9970.0,4431.0,3471.0,14922.0,0.032567049808429116,13441.0,0.34810951760104303
517326,5.0,0.0,Andhra Pradesh,Annamayya,6.0,5.0,7.0,36.0,0.0,13.0,1.0
517330,1.0,0.0,Andhra Pradesh,Chittoor,10.0,4.0,7.0,18.0,0.0,17.0,0.6363636363636364
517350,65.0,0.0,Andhra Pradesh,Chittoor,997.0,636.0,144.0,739.0,0.0,1141.0,0.14428857715430862
517351,36.0,1.0,Andhra Pradesh,Chittoor,677.0,400.0,179.0,564.0,0.02631578947368421,856.0,0.2640117994100295
517352,10.0,0.0,Andhra Pradesh,Chittoor,260.0,123.0,39.0,135.0,0.0,299.0,0.14942528735632185
517370,106.0,3.0,Andhra Pradesh,Chittoor,2488.0,1298.0,523.0,1773.0,0.02727272727272727,3011.0,0.2101245480112495
517390,47.0,0.0,Andhra Pradesh,Chittoor,1113.0,511.0,308.0,997.0,0.0,1421.0,0.2764811490125673
517391,63.0,0.0,Andhra Pradesh,Annamayya,1280.0,637.0,232.0,1272.0,0.0,1512.0,0.18110850897736144
517401,121.0,1.0,Andhra Pradesh,Chittoor,2606.0,1268.0,613.0,2784.0,0.008130081300813009,3219.0,0.2351361718450326
517403,22.0,0.0,Andhra Pradesh,Chittoor,508.0,208.0,29.0,151.0,0.0,537.0,0.05697445972495088
517408,258.0,1.0,Andhra Pradesh,Chittoor,5936.0,2709.0,622.0,3202.0,0.0038461538461538464,6558.0,0.10476671719723767
517414,45.0,1.0,Andhra Pradesh,Chittoor,1005.0,561.0,115.0,526.0,0.02127659574468085,1120.0,0.1143141153081511
517415,139.0,0.0,Andhra Pradesh,Chittoor,2452.0,943.0,578.0,4010.0,0.0,3030.0,0.23562984101100692
517416,101.0,4.0,Andhra Pradesh,Chittoor,2085.0,933.0,220.0,1403.0,0.03773584905660377,2305.0,0.10546500479386385
517417,91.0,1.0,Andhra Pradesh,Chittoor,2019.0,795.0,295.0,1369.0,0.010752688172043012,2314.0,0.14603960396039603
517418,37.0,0.0,Andhra Pradesh,Chittoor,832.0,573.0,152.0,819.0,0.0,984.0,0.18247298919567828
517419,45.0,1.0,Andhra Pradesh,Chittoor,1275.0,726.0,106.0,719.0,0.02127659574468085,1381.0,0.08307210031347963
517421,72.0,1.0,Andhra Pradesh,Chittoor,1407.0,638.0,110.0,690.0,0.013513513513513514,1517.0,0.078125
517422,81.0,1.0,Andhra Pradesh,Chittoor,1894.0,1008.0,146.0,586.0,0.012048192771084338,2040.0,0.07704485488126649
517423,125.0,0.0,Andhra Pradesh,Chittoor,3012.0,1563.0,480.0,1738.0,0.0,3492.0,0.15930965814802522
517424,181.0,0.0,Andhra Pradesh,Chittoor,5129.0,2184.0,926.0,4510.0,0.0,6055.0,0.18050682261208578
517425,521.0,9.0,Andhra Pradesh,Chittoor,11129.0,4480.0,3338.0,13112.0,0.01694915254237288,14467.0,0.29991015274034144
517426,9.0,0.0,Andhra Pradesh,Chittoor,207.0,48.0,36.0,112.0,0.0,243.0,0.17307692307692307
517429,80.0,0.0,Andhra Pradesh,Chittoor,1265.0,534.0,126.0,910.0,0.0,1391.0,0.0995260663507109
517432,131.0,2.0,Andhra Pradesh,Chittoor,3104.0,1256.0,775.0,3589.0,0.014925373134328358,3879.0,0.249597423510467
517501,458.0,5.0,Andhra Pradesh,Chittoor,10395.0,6437.0,3540.0,21414.0,0.010775862068965518,13935.0,0.34051558291650635
517502,32.0,2.0,Andhra Pradesh,Tirupati,1111.0,688.0,182.0,1058.0,0.05714285714285714,1293.0,0.16366906474820145
517503,58.0,5.0,Andhra Pradesh,Chittoor,1359.0,905.0,228.0,1444.0,0.078125,1587.0,0.1676470588235294
517504,8.0,0.0,Andhra Pradesh,Chittoor,206.0,149.0,18.0,99.0,0.0,224.0,0.08695652173913043
517505,91.0,3.0,Andhra Pradesh,Chittoor,1579.0,898.0,282.0,1557.0,0.031578947368421054,1861.0,0.17848101265822786
517506,5.0,0.0,Andhra Pradesh,Chittoor,108.0,57.0,22.0,95.0,0.0,130.0,0.2018348623853211
517507,149.0,1.0,Andhra Pradesh,Tirupati,2991.0,1797.0,855.0,4392.0,0.006622516556291391,3846.0,0.2857620320855615
517520,188.0,10.0,Andhra Pradesh,Chittoor,2921.0,1321.0,590.0,2536.0,0.05025125628140704,3511.0,0.20191649555099248
517526,59.0,9.0,Andhra Pradesh,Chittoor,756.0,371.0,120.0,813.0,0.13043478260869565,876.0,0.15852047556142668
517536,36.0,4.0,Andhra Pradesh,Chittoor,784.0,538.0,94.0,300.0,0.0975609756097561,878.0,0.1197452229299363
517541,106.0,16.0,Andhra Pradesh,Chittoor,1368.0,648.0,261.0,1404.0,0.13008130081300814,1629.0,0.19065010956902848
517551,39.0,0.0,Andhra Pradesh,Chittoor,1001.0,543.0,233.0,989.0,0.0,1234.0,0.23253493013972057
517561,65.0,0.0,Andhra Pradesh,Chittoor,1349.0,756.0,214.0,1489.0,0.0,1563.0,0.15851851851851853
517569,67.0,0.0,Andhra Pradesh,Chittoor,1620.0,803.0,222.0,1341.0,0.0,1842.0,0.13695249845774213
517571,35.0,6.0,Andhra Pradesh,Tirupati,539.0,354.0,54.0,263.0,0.14285714285714285,593.0,0.1
517581,78.0,0.0,Andhra Pradesh,Tirupati,1332.0,828.0,100.0,772.0,0.0,1432.0,0.07501875468867217
517582,116.0,0.0,Andhra Pradesh,Chittoor,2041.0,1003.0,261.0,1345.0,0.0,2302.0,0.1278158667972576
517583,87.0,1.0,Andhra Pradesh,Tirupati,1992.0,1526.0,180.0,1576.0,0.011235955056179775,2172.0,0.09031610637230306
517584,19.0,2.0,Andhra Pradesh,Chittoor,405.0,283.0,40.0,210.0,0.09090909090909091,445.0,0.09852216748768473
517586,55.0,2.0,Andhra Pradesh,Chittoor,924.0,405.0,95.0,389.0,0.034482758620689655,1019.0,0.10270270270270271
517587,50.0,0.0,Andhra Pradesh,Chittoor,1128.0,486.0,116.0,686.0,0.0,1244.0,0.10274579273693533
517588,116.0,0.0,Andhra Pradesh,Chittoor,1256.0,779.0,196.0,1532.0,0.0,1452.0,0.15592680986475735
517589,105.0,8.0,Andhra Pradesh,Chittoor,1512.0,671.0,231.0,1430.0,0.07017543859649122,1743.0,0.15267680105750164
517590,114.0,1.0,Andhra Pradesh,Chittoor,2429.0,1225.0,361.0,2139.0,0.008620689655172414,2790.0,0.148559670781893
517591,68.0,1.0,Andhra Pradesh,Chittoor,1043.0,448.0,117.0,767.0,0.014285714285714285,1160.0,0.11206896551724138
517592,64.0,0.0,Andhra Pradesh,Chittoor,1434.0,719.0,96.0,659.0,0.0,1530.0,0.06689895470383275
517599,21.0,0.0,Andhra Pradesh,Chittoor,651.0,320.0,72.0,417.0,0.0,723.0,0.11042944785276074
517619,86.0,5.0,Andhra Pradesh,Chittoor,1192.0,683.0,174.0,1092.0,0.05434782608695652,1366.0,0.14585079631181894
517620,58.0,3.0,Andhra Pradesh,Tirupati,966.0,644.0,114.0,1010.0,0.04838709677419355,1080.0,0.11789038262668046
517640,101.0,3.0,Andhra Pradesh,Chittoor,2084.0,1212.0,347.0,1671.0,0.02857142857142857,2431.0,0.16642685851318945
517641,48.0,1.0,Andhra Pradesh,Chittoor,925.0,470.0,115.0,597.0,0.02,1040.0,0.12419006479481641
517642,36.0,4.0,Andhra Pradesh,Chittoor,856.0,455.0,136.0,843.0,0.0975609756097561,992.0,0.15869311551925322
517643,87.0,0.0,Andhra Pradesh,Chittoor,1734.0,832.0,245.0,1756.0,0.0,1979.0,0.14121037463976946
517644,118.0,4.0,Andhra Pradesh,Chittoor,2035.0,1056.0,348.0,2081.0,0.032520325203252036,2383.0,0.17092337917485265
517645,4.0,0.0,Andhra Pradesh,Chittoor,51.0,10.0,6.0,31.0,0.0,57.0,0.11538461538461539
517646,0.0,1.0,Andhra Pradesh,Tirupati,0.0,0.0,0.0,7.0,0.5,0.0,0.0
518001,376.0,6.0,Andhra Pradesh,Kurnool,7424.0,5031.0,2009.0,11224.0,0.015665796344647518,9433.0,0.2705723905723906
518002,323.0,2.0,Andhra Pradesh,Kurnool,8512.0,4072.0,2275.0,11040.0,0.006134969325153374,10787.0,0.2672383413602725
518003,322.0,0.0,Andhra Pradesh,Kurnool,6830.0,3486.0,2152.0,10511.0,0.0,8982.0,0.31503440199092375
518004,175.0,0.0,Andhra Pradesh,Kurnool,3815.0,2511.0,569.0,2703.0,0.0,4384.0,0.14910901467505241
518005,10.0,0.0,Andhra Pradesh,Kurnool,346.0,196.0,30.0,196.0,0.0,376.0,0.08645533141210375
518006,51.0,0.0,Andhra Pradesh,Kurnool,926.0,716.0,135.0,628.0,0.0,1061.0,0.14563106796116504
518007,13.0,0.0,Andhra Pradesh,Kurnool,380.0,266.0,42.0,317.0,0.0,422.0,0.11023622047244094
518010,109.0,0.0,Andhra Pradesh,Kurnool,2447.0,1067.0,234.0,1358.0,0.0,2681.0,0.09558823529411764
518101,18.0,0.0,Andhra Pradesh,Kurnool,400.0,337.0,16.0,131.0,0.0,416.0,0.0399002493765586
518102,30.0,0.0,Andhra Pradesh,Kurnool,692.0,355.0,38.0,293.0,0.0,730.0,0.05483405483405483
518112,100.0,0.0,Andhra Pradesh,Kurnool,2055.0,1179.0,210.0,809.0,0.0,2265.0,0.10214007782101167
518122,103.0,0.0,Andhra Pradesh,Nandyal,2222.0,872.0,268.0,1194.0,0.0,2490.0,0.12055780476833108
518123,94.0,0.0,Andhra Pradesh,Kurnool,2112.0,926.0,299.0,1466.0,0.0,2411.0,0.14150496923805017
518124,184.0,0.0,Andhra Pradesh,Kurnool,4096.0,1805.0,675.0,3359.0,0.0,4771.0,0.1647546985599219
518134,137.0,0.0,Andhra Pradesh,Kurnool,2606.0,1622.0,265.0,1448.0,0.0,2871.0,0.1016494054468738
518135,48.0,0.0,Andhra Pradesh,Kurnool,1167.0,498.0,111.0,847.0,0.0,1278.0,0.09503424657534247
518145,7.0,0.0,Andhra Pradesh,Kurnool,252.0,69.0,31.0,156.0,0.0,283.0,0.1225296442687747
518155,29.0,0.0,Andhra Pradesh,Kurnool,702.0,338.0,76.0,318.0,0.0,778.0,0.10810810810810811
518165,32.0,0.0,Andhra Pradesh,Kurnool,583.0,307.0,69.0,217.0,0.0,652.0,0.11815068493150685
518166,39.0,0.0,Andhra Pradesh,Kurnool,771.0,397.0,71.0,345.0,0.0,842.0,0.09196891191709844
518176,60.0,0.0,Andhra Pradesh,Kurnool,1360.0,628.0,88.0,453.0,0.0,1448.0,0.06465833945628215
518186,13.0,0.0,Andhra Pradesh,Kurnool,193.0,79.0,16.0,69.0,0.0,209.0,0.08247422680412371
518196,43.0,0.0,Andhra Pradesh,Kurnool,829.0,416.0,104.0,453.0,0.0,933.0,0.12530120481927712
518206,23.0,0.0,Andhra Pradesh,Kurnool,720.0,225.0,65.0,240.0,0.0,785.0,0.09015256588072122
518216,150.0,0.0,Andhra Pradesh,Kurnool,2896.0,1101.0,389.0,1707.0,0.0,3285.0,0.13427683810838797
518217,81.0,0.0,Andhra Pradesh,Nandyal,1688.0,603.0,142.0,1163.0,0.0,1830.0,0.08407341622261694
518218,113.0,0.0,Andhra Pradesh,Kurnool,2411.0,950.0,300.0,1180.0,0.0,2711.0,0.12437810945273632
518220,112.0,0.0,Andhra Pradesh,Kurnool,1918.0,889.0,189.0,789.0,0.0,2107.0,0.09848879624804585
