pincode,age_0_5,age_18_greater,state,district,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,adult_spike_ratio,velocity_index,ghost_ratio,anomaly_label,anomaly_score,primary_risk_factor,risk_status
584113,148.0,1.0,Karnataka,Raichur,1001.0,1292.0,84.0,609.0,0.0066666666666666,1085.0,0.0838323353293413,1,0.3059011761681756,velocity_index,Low
584114,5.0,0.0,Karnataka,Koppal,14.0,25.0,0.0,34.0,0.0,14.0,0.0,1,0.245542551861423,ghost_ratio,Low
584115,280.0,0.0,Karnataka,Raichur,1944.0,1889.0,181.0,1067.0,0.0,2125.0,0.0930591259640102,1,0.3149790421479328,adult_spike_ratio,Low
584116,297.0,3.0,Karnataka,Raichur,1973.0,1776.0,207.0,1254.0,0.0099667774086378,2180.0,0.1048632218844984,1,0.30201757717973593,ghost_ratio,Low
584118,142.0,2.0,Karnataka,Raichur,956.0,1247.0,96.0,532.0,0.0137931034482758,1052.0,0.1003134796238244,1,0.3122087754489348,velocity_index,Low
584119,7.0,0.0,Karnataka,Koppal,0.0,10.0,0.0,30.0,0.0,0.0,0.0,1,0.24819627249298792,ghost_ratio,Low
584120,316.0,4.0,Karnataka,Raichur,2196.0,2332.0,251.0,1628.0,0.0124610591900311,2447.0,0.1142467000455166,1,0.29844247407018704,ghost_ratio,Low
584121,25.0,0.0,Karnataka,Koppal,11.0,76.0,2.0,132.0,0.0,13.0,0.1666666666666666,1,0.29907827582479113,adult_spike_ratio,Low
584122,401.0,11.0,Karnataka,Raichur,3448.0,3195.0,916.0,3480.0,0.0266343825665859,4364.0,0.2655842273122644,1,0.22850688850940926,velocity_index,Low
584123,451.0,2.0,Karnataka,Raichur,3438.0,3607.0,232.0,1527.0,0.0044052863436123,3670.0,0.0674614713579529,1,0.26581226390444546,velocity_index,Low
584124,172.0,1.0,Karnataka,Raichur,1727.0,1512.0,203.0,1314.0,0.0057471264367816,1930.0,0.1174768518518518,1,0.30405458018854975,ghost_ratio,Low
584125,326.0,4.0,Karnataka,Raichur,2537.0,2123.0,234.0,1217.0,0.0120845921450151,2771.0,0.0921985815602836,1,0.29416414054412776,ghost_ratio,Low
584126,194.0,0.0,Karnataka,Raichur,964.0,1200.0,137.0,709.0,0.0,1101.0,0.1419689119170984,1,0.324345432873052,adult_spike_ratio,Low
584127,146.0,5.0,Karnataka,Raichur,1309.0,1269.0,275.0,1184.0,0.0328947368421052,1584.0,0.2099236641221374,1,0.28606282483852385,velocity_index,Low
584128,1000.0,17.0,Karnataka,Raichur,6055.0,7009.0,1335.0,6280.0,0.0166994106090373,7390.0,0.220442536327609,1,0.18680355269336613,velocity_index,Low
584129,341.0,7.0,Karnataka,Raichur,2400.0,2272.0,267.0,1712.0,0.0200573065902578,2667.0,0.1112036651395252,1,0.2963721846691655,ghost_ratio,Low
584130,7.0,0.0,Karnataka,Koppal,9.0,56.0,2.0,52.0,0.0,11.0,0.2,1,0.2965881404765573,adult_spike_ratio,Low
584131,7.0,0.0,Karnataka,Koppal,0.0,24.0,1.0,34.0,0.0,1.0,1.0,1,0.054371325648083446,ghost_ratio,Low
584132,226.0,5.0,Karnataka,Raichur,1017.0,968.0,114.0,933.0,0.021551724137931,1131.0,0.111984282907662,1,0.30974077060491834,velocity_index,Low
584133,164.0,0.0,Karnataka,Raichur,894.0,1120.0,64.0,248.0,0.0,958.0,0.0715083798882681,1,0.3292600915315363,velocity_index,Low
584134,107.0,0.0,Karnataka,Raichur,953.0,1020.0,49.0,459.0,0.0,1002.0,0.0513626834381551,1,0.31822243448109094,velocity_index,Low
584135,108.0,2.0,Karnataka,Raichur,675.0,862.0,44.0,352.0,0.018018018018018,719.0,0.0650887573964497,1,0.3048659556985736,velocity_index,Low
584136,77.0,1.0,Karnataka,Raichur,481.0,716.0,43.0,303.0,0.0126582278481012,524.0,0.0892116182572614,1,0.30891427734267873,velocity_index,Low
584138,106.0,0.0,Karnataka,Raichur,938.0,1130.0,87.0,524.0,0.0,1025.0,0.0926517571884984,1,0.3309587486458427,adult_spike_ratio,Low
584139,304.0,13.0,Karnataka,Raichur,1755.0,1634.0,266.0,1319.0,0.040880503144654,2021.0,0.1514806378132118,1,0.28155125209816345,ghost_ratio,Low
584140,224.0,2.0,Karnataka,Raichur,1554.0,1878.0,248.0,821.0,0.0088105726872246,1802.0,0.1594855305466238,1,0.3098826432003723,ghost_ratio,Low
584143,269.0,10.0,Karnataka,Raichur,1873.0,2539.0,540.0,2151.0,0.0357142857142857,2413.0,0.288153681963714,1,0.24404142670901086,ghost_ratio,Low
584166,4.0,0.0,Karnataka,Koppal,3.0,24.0,0.0,43.0,0.0,3.0,0.0,1,0.24813470688135114,ghost_ratio,Low
584167,114.0,0.0,Karnataka,Raichur,659.0,882.0,84.0,488.0,0.0,743.0,0.1272727272727272,1,0.32960299551159455,velocity_index,Low
584170,112.0,1.0,Karnataka,Raichur,823.0,666.0,80.0,551.0,0.0087719298245614,903.0,0.0970873786407767,1,0.31840986056001813,velocity_index,Low
584202,139.0,0.0,Karnataka,Raichur,621.0,841.0,35.0,265.0,0.0,656.0,0.0562700964630225,1,0.322542054967228,velocity_index,Low
584203,119.0,0.0,Karnataka,Raichur,867.0,1030.0,34.0,321.0,0.0,901.0,0.0391705069124423,1,0.311960745925919,velocity_index,Low
585101,177.0,5.0,Karnataka,Gulbarga,2755.0,2352.0,659.0,2663.0,0.0273224043715847,3414.0,0.2391146589259797,1,0.2535285027154122,velocity_index,Low
585102,346.0,5.0,Karnataka,Gulbarga,3953.0,3815.0,1056.0,4851.0,0.0142045454545454,5009.0,0.267071320182094,1,0.2084782971967753,velocity_index,Low
585103,392.0,16.0,Karnataka,Gulbarga,4590.0,4120.0,579.0,3181.0,0.0391198044009779,5169.0,0.1261163145284251,1,0.2297645720608778,velocity_index,Low
585104,1338.0,25.0,Karnataka,Kalaburagi,7077.0,7388.0,1791.0,8533.0,0.0183284457478005,8868.0,0.2530375812376377,1,0.15338370640577226,velocity_index,Low
585105,129.0,7.0,Karnataka,Gulbarga,1696.0,1599.0,176.0,1037.0,0.0510948905109489,1872.0,0.1037124337065409,1,0.285641565182035,adult_spike_ratio,Low
585106,45.0,1.0,Karnataka,Kalaburagi,442.0,398.0,52.0,276.0,0.0212765957446808,494.0,0.1173814898419864,1,0.30833127783894165,ghost_ratio,Low
585201,149.0,2.0,Karnataka,yadgir,1462.0,1325.0,136.0,748.0,0.0131578947368421,1598.0,0.0929596719070403,1,0.30862120136553794,ghost_ratio,Low
585202,725.0,19.0,Karnataka,Yadgir,4261.0,4807.0,1424.0,4833.0,0.0255033557046979,5685.0,0.334115438761145,1,0.16253096729001892,velocity_index,Low
585210,30.0,0.0,Karnataka,Kalaburagi,221.0,268.0,18.0,86.0,0.0,239.0,0.081081081081081,1,0.31842711968924053,adult_spike_ratio,Low
585211,227.0,0.0,Karnataka,Kalaburagi,1566.0,1901.0,74.0,723.0,0.0,1640.0,0.0472239948947032,1,0.30369648198948135,adult_spike_ratio,Low
585212,94.0,5.0,Karnataka,Kalaburagi,824.0,976.0,101.0,419.0,0.05,925.0,0.1224242424242424,1,0.29865044720207723,velocity_index,Low
585213,104.0,2.0,Karnataka,Kalaburagi,1145.0,1318.0,173.0,883.0,0.0186915887850467,1318.0,0.1509598603839441,1,0.31089598796954854,velocity_index,Low
585214,369.0,4.0,Karnataka,Yadgir,2591.0,2146.0,313.0,1771.0,0.0106951871657754,2904.0,0.1207561728395061,1,0.296825461914355,ghost_ratio,Low
585215,317.0,20.0,Karnataka,Yadgir,1850.0,1399.0,581.0,1709.0,0.059171597633136,2431.0,0.3138843868179362,1,0.21090005141042922,ghost_ratio,Low
585216,373.0,3.0,Karnataka,yadgir,2844.0,2836.0,879.0,2926.0,0.0079575596816976,3723.0,0.3089630931458699,1,0.22964139517128668,ghost_ratio,Low
585217,74.0,2.0,Karnataka,Kalaburagi,1261.0,1335.0,234.0,1110.0,0.0259740259740259,1495.0,0.1854199683042789,1,0.2982972486143398,velocity_index,Low
585218,128.0,3.0,Karnataka,Gulbarga,1391.0,1264.0,146.0,685.0,0.0227272727272727,1537.0,0.1048850574712643,1,0.30260137519492764,ghost_ratio,Low
585219,78.0,0.0,Karnataka,Yadgir,256.0,235.0,30.0,150.0,0.0,286.0,0.1167315175097276,1,0.3242573627547972,adult_spike_ratio,Low
585220,135.0,2.0,Karnataka,Yadgir,787.0,637.0,83.0,458.0,0.0144927536231884,870.0,0.1053299492385786,1,0.3113409722246256,velocity_index,Low
585221,255.0,4.0,Karnataka,Yadgir,1977.0,1613.0,511.0,1955.0,0.0153846153846153,2488.0,0.2583417593528817,1,0.2661484283912009,ghost_ratio,Low
585222,362.0,0.0,Karnataka,Kalaburagi,2584.0,3090.0,265.0,1380.0,0.0,2849.0,0.1025145067698259,1,0.30601463822547337,adult_spike_ratio,Low
585223,490.0,0.0,Karnataka,yadgir,2939.0,2680.0,835.0,3074.0,0.0,3774.0,0.2840136054421768,1,0.22748995142938083,velocity_index,Low
585224,121.0,1.0,Karnataka,Yadgir,551.0,448.0,80.0,430.0,0.008130081300813,631.0,0.144927536231884,1,0.31370106679315457,velocity_index,Low
585225,190.0,0.0,Karnataka,Gulbarga,2411.0,2010.0,238.0,1337.0,0.0,2649.0,0.0986733001658374,1,0.3067942307528629,adult_spike_ratio,Low
585226,156.0,1.0,Karnataka,Bidar,1561.0,1816.0,175.0,972.0,0.0063291139240506,1736.0,0.1120358514724711,1,0.30504608471654376,ghost_ratio,Low
585227,152.0,4.0,Karnataka,Bidar,1641.0,1630.0,354.0,1785.0,0.0254777070063694,1995.0,0.2155907429963459,1,0.28604394657703774,velocity_index,Low
585228,262.0,0.0,Karnataka,Gulbarga,2975.0,2603.0,661.0,2399.0,0.0,3636.0,0.2221102150537634,1,0.25934124059274466,velocity_index,Low
585229,11.0,0.0,Karnataka,Gulbarga,43.0,62.0,4.0,64.0,0.0,47.0,0.0909090909090909,1,0.29986015968673285,adult_spike_ratio,Low
585236,107.0,0.0,Karnataka,Gulbarga,1240.0,1166.0,120.0,733.0,0.0,1360.0,0.096696212731668,1,0.3238395124974973,adult_spike_ratio,Low
585237,217.0,12.0,Karnataka,Yadgir,1039.0,931.0,279.0,920.0,0.0521739130434782,1318.0,0.2682692307692307,1,0.25808237977619786,velocity_index,Low
585265,161.0,2.0,Karnataka,Kalaburagi,1210.0,1353.0,169.0,866.0,0.0121951219512195,1379.0,0.1395540875309661,1,0.31244042850760456,velocity_index,Low
585287,127.0,0.0,Karnataka,Yadgir,840.0,757.0,175.0,767.0,0.0,1015.0,0.2080856123662307,1,0.32037086088496547,velocity_index,Low
585290,645.0,27.0,Karnataka,Yadgir,2111.0,1958.0,281.0,1307.0,0.0401188707280832,2392.0,0.1330492424242424,1,0.28892337402976925,ghost_ratio,Low
585291,182.0,4.0,Karnataka,Yadgir,1176.0,706.0,141.0,419.0,0.0213903743315508,1317.0,0.1197960917587085,1,0.3118430776376974,velocity_index,Low
585292,20.0,0.0,Karnataka,Kalaburagi,238.0,272.0,27.0,96.0,0.0,265.0,0.1129707112970711,1,0.3248955074037102,adult_spike_ratio,Low
585301,278.0,7.0,Karnataka,Kalaburagi,2732.0,2603.0,945.0,2772.0,0.0244755244755244,3677.0,0.3457738748627881,1,0.18692853643454982,ghost_ratio,Low
585302,256.0,0.0,Karnataka,Gulbarga,3603.0,3513.0,357.0,2431.0,0.0,3960.0,0.0990566037735849,1,0.2733180581012891,velocity_index,Low
585303,83.0,0.0,Karnataka,Kalaburagi,642.0,729.0,91.0,475.0,0.0,733.0,0.1415241057542768,1,0.3258378374150279,adult_spike_ratio,Low
585304,117.0,4.0,Karnataka,Yadgir,671.0,854.0,128.0,768.0,0.0327868852459016,799.0,0.1904761904761904,1,0.2933418356331522,velocity_index,Low
585305,128.0,0.0,Karnataka,Kalaburagi,915.0,789.0,92.0,776.0,0.0,1007.0,0.1004366812227074,1,0.32995517846843986,velocity_index,Low
585306,137.0,0.0,Karnataka,Gulbarga,1259.0,1247.0,146.0,1030.0,0.0,1405.0,0.1158730158730158,1,0.329124109131614,adult_spike_ratio,Low
585307,52.0,0.0,Karnataka,Kalaburagi,590.0,542.0,76.0,424.0,0.0,666.0,0.1285956006768189,1,0.33036843953632977,velocity_index,Low
585308,100.0,1.0,Karnataka,Gulbarga,1054.0,1368.0,101.0,616.0,0.0098039215686274,1155.0,0.0957345971563981,1,0.3120941971325379,velocity_index,Low
585309,244.0,0.0,Karnataka,Kalaburagi,1783.0,1349.0,381.0,1546.0,0.0,2164.0,0.2135650224215246,1,0.3051092532145263,adult_spike_ratio,Low
585310,525.0,5.0,Karnataka,Gulbarga,4069.0,4615.0,923.0,3479.0,0.0094161958568738,4992.0,0.2267813267813268,1,0.23572365540684526,velocity_index,Low
585311,119.0,0.0,Karnataka,Gulbarga,1388.0,1424.0,159.0,841.0,0.0,1547.0,0.1144708423326133,1,0.3236001081029198,adult_spike_ratio,Low
585312,202.0,0.0,Karnataka,Kalaburagi,1316.0,1522.0,210.0,973.0,0.0,1526.0,0.1594533029612756,1,0.3193468301753723,adult_spike_ratio,Low
585313,277.0,1.0,Karnataka,Kalaburagi,1805.0,1795.0,180.0,1379.0,0.003584229390681,1985.0,0.0996677740863787,1,0.3021896260728036,ghost_ratio,Low
585314,77.0,0.0,Karnataka,Kalaburagi,844.0,1105.0,72.0,490.0,0.0,916.0,0.0852071005917159,1,0.3297343966336838,adult_spike_ratio,Low
585315,135.0,2.0,Karnataka,Yadgir,1029.0,1305.0,160.0,660.0,0.0144927536231884,1189.0,0.1553398058252427,1,0.3033799820960224,velocity_index,Low
585316,200.0,0.0,Karnataka,Gulbarga,1562.0,1802.0,221.0,1359.0,0.0,1783.0,0.1413947536788228,1,0.31728463753997344,adult_spike_ratio,Low
585317,148.0,0.0,Karnataka,Kalaburagi,964.0,1062.0,95.0,611.0,0.0,1059.0,0.0984455958549222,1,0.33130633246556573,adult_spike_ratio,Low
585318,240.0,0.0,Karnataka,Gulbarga,1541.0,1622.0,138.0,761.0,0.0,1679.0,0.0894941634241245,1,0.3236839292828321,adult_spike_ratio,Low
585319,183.0,0.0,Karnataka,Yadgir,1285.0,1518.0,178.0,688.0,0.0,1463.0,0.1384136858475894,1,0.3222104295161295,adult_spike_ratio,Low
585320,103.0,0.0,Karnataka,Kalaburagi,726.0,861.0,55.0,537.0,0.0,781.0,0.0756533700137551,1,0.32771280019051924,adult_spike_ratio,Low
585321,301.0,5.0,Karnataka,Yadgir,2176.0,2621.0,327.0,1487.0,0.01628664495114,2503.0,0.1502067064768029,1,0.298972839952926,ghost_ratio,Low
585322,145.0,0.0,Karnataka,Kalaburagi,935.0,970.0,96.0,606.0,0.0,1031.0,0.1025641025641025,1,0.33086529660558134,velocity_index,Low
585323,209.0,0.0,Karnataka,Yadgir,1094.0,887.0,182.0,768.0,0.0,1276.0,0.1662100456621004,1,0.32188326751943586,adult_spike_ratio,Low
585324,121.0,1.0,Karnataka,Kalaburagi,979.0,1012.0,79.0,520.0,0.008130081300813,1058.0,0.0806122448979591,1,0.3129768217795576,velocity_index,Low
585325,251.0,1.0,Karnataka,Gulbarga,1673.0,1920.0,273.0,1429.0,0.0039525691699604,1946.0,0.1630824372759856,1,0.2978234994258336,ghost_ratio,Low
585326,307.0,4.0,Karnataka,Bidar,2653.0,2769.0,425.0,2512.0,0.0128205128205128,3078.0,0.1601356443104747,1,0.29248093239407896,ghost_ratio,Low
585327,455.0,7.0,Karnataka,Bidar,3635.0,3758.0,910.0,5324.0,0.0151187904967602,4545.0,0.2502750275027502,1,0.22905424835474475,velocity_index,Low
585328,268.0,3.0,Karnataka,Bidar,2633.0,2768.0,387.0,2370.0,0.0110294117647058,3020.0,0.1469248291571754,1,0.2930912542630228,ghost_ratio,Low
585329,109.0,4.0,Karnataka,Bidar,1059.0,973.0,178.0,1049.0,0.0350877192982456,1237.0,0.1679245283018867,1,0.30027856411750126,velocity_index,Low
585330,183.0,1.0,Karnataka,Bidar,1685.0,1291.0,122.0,902.0,0.0054054054054054,1807.0,0.0723606168446026,1,0.2971152389496451,velocity_index,Low
585331,125.0,4.0,Karnataka,Bidar,1077.0,1408.0,94.0,640.0,0.0307692307692307,1171.0,0.0871985157699443,1,0.3028391380177786,velocity_index,Low
585353,49.0,2.0,Karnataka,Bidar,511.0,429.0,59.0,332.0,0.0384615384615384,570.0,0.115234375,1,0.297995153700382,velocity_index,Low
585355,155.0,0.0,Karnataka,Yadgir,915.0,1126.0,152.0,1029.0,0.0,1067.0,0.1659388646288209,1,0.3240608437914524,adult_spike_ratio,Low
585401,274.0,0.0,Karnataka,Bidar,2868.0,2965.0,679.0,3682.0,0.0,3547.0,0.2366678285116765,1,0.2573819566440159,velocity_index,Low
585402,196.0,1.0,Karnataka,Bidar,2108.0,2541.0,279.0,1444.0,0.005050505050505,2387.0,0.1322901849217638,1,0.29987630167463114,ghost_ratio,Low
585403,309.0,4.0,Karnataka,Bidar,3304.0,3153.0,733.0,3361.0,0.0127388535031847,4037.0,0.2217851739788199,1,0.25102043325120493,velocity_index,Low
585411,72.0,0.0,Karnataka,Bidar,1054.0,1178.0,93.0,572.0,0.0,1147.0,0.0881516587677725,1,0.3283835328888129,adult_spike_ratio,Low
585412,132.0,2.0,Karnataka,Bidar,1409.0,1553.0,242.0,1495.0,0.0148148148148148,1651.0,0.1716312056737588,1,0.29917924130709755,velocity_index,Low
585413,155.0,1.0,Karnataka,Bidar,1456.0,1660.0,146.0,997.0,0.0063694267515923,1602.0,0.1002059025394646,1,0.3044200544060595,ghost_ratio,Low
585414,46.0,0.0,Karnataka,Bidar,756.0,675.0,98.0,692.0,0.0,854.0,0.1294583883751651,1,0.3301183730567096,velocity_index,Low
585415,30.0,0.0,Karnataka,Bidar,343.0,325.0,43.0,230.0,0.0,386.0,0.125,1,0.32700569455247697,adult_spike_ratio,Low
585416,166.0,0.0,Karnataka,Bidar,1418.0,1704.0,261.0,1493.0,0.0,1679.0,0.1839323467230444,1,0.31594043037868497,adult_spike_ratio,Low
585417,63.0,1.0,Karnataka,Bidar,919.0,936.0,147.0,967.0,0.0153846153846153,1066.0,0.1597826086956521,1,0.30688732431620314,velocity_index,Low
585418,82.0,1.0,Karnataka,Bidar,1021.0,972.0,166.0,1062.0,0.0119047619047619,1187.0,0.162426614481409,1,0.30862678084451717,velocity_index,Low
585419,131.0,1.0,Karnataka,Bidar,1691.0,2467.0,252.0,1421.0,0.0075187969924812,1943.0,0.1489361702127659,1,0.3073192348193746,ghost_ratio,Low
585421,123.0,2.0,Karnataka,Bidar,1122.0,1263.0,183.0,1013.0,0.0158730158730158,1305.0,0.1629563668744434,1,0.3088972043625133,velocity_index,Low
585436,57.0,3.0,Karnataka,Bidar,472.0,531.0,58.0,400.0,0.0491803278688524,530.0,0.1226215644820296,1,0.2949169634504926,velocity_index,Low
585437,246.0,16.0,Karnataka,Bidar,1297.0,1715.0,233.0,1436.0,0.0608365019011406,1530.0,0.1795069337442218,1,0.2656625014043677,adult_spike_ratio,Low
585443,74.0,2.0,Karnataka,Bidar,713.0,822.0,81.0,510.0,0.0259740259740259,794.0,0.1134453781512605,1,0.30824080714332464,velocity_index,Low
586101,964.0,13.0,Karnataka,Vijayapura,4670.0,4060.0,967.0,5126.0,0.0132924335378323,5637.0,0.2070220509526868,1,0.22880311577771129,velocity_index,Low
586102,135.0,0.0,Karnataka,Bijapur,1150.0,861.0,194.0,715.0,0.0,1344.0,0.1685490877497828,1,0.32109018347520224,adult_spike_ratio,Low
586103,142.0,0.0,Karnataka,Vijayapura,1367.0,839.0,180.0,861.0,0.0,1547.0,0.131578947368421,1,0.31962935630689593,adult_spike_ratio,Low
586104,357.0,4.0,Karnataka,Vijayapura,2754.0,2412.0,233.0,1631.0,0.011049723756906,2987.0,0.084573502722323,1,0.2946196753384246,ghost_ratio,Low
586108,183.0,1.0,Karnataka,Bijapur,949.0,1060.0,268.0,1107.0,0.0054054054054054,1217.0,0.2821052631578947,1,0.27961454608534086,velocity_index,Low
586109,95.0,0.0,Karnataka,Vijayapura,1001.0,632.0,168.0,752.0,0.0,1169.0,0.1676646706586826,1,0.3216330079257698,adult_spike_ratio,Low
586111,122.0,2.0,Karnataka,Bijapur,815.0,698.0,117.0,539.0,0.016,932.0,0.1433823529411764,1,0.3128720370957253,velocity_index,Low
586112,217.0,3.0,Karnataka,Bijapur,1944.0,2215.0,715.0,1170.0,0.0135746606334841,2659.0,0.3676092544987147,1,0.19958657056423917,ghost_ratio,Low
586113,275.0,4.0,Karnataka,Vijayapura,1907.0,1412.0,1019.0,1831.0,0.0142857142857142,2926.0,0.5340670859538784,1,0.14134016726115617,ghost_ratio,Low
586114,108.0,7.0,Karnataka,Bijapur,578.0,689.0,266.0,936.0,0.0603448275862069,844.0,0.459412780656304,1,0.13651848482259865,ghost_ratio,Low
586115,171.0,0.0,Karnataka,Vijayapura,1588.0,1134.0,410.0,1215.0,0.0,1998.0,0.2580239144115796,1,0.28659195792758474,adult_spike_ratio,Low
586116,79.0,1.0,Karnataka,Vijayapura,718.0,559.0,126.0,503.0,0.0123456790123456,844.0,0.1752433936022253,1,0.30477627876957547,velocity_index,Low
586117,163.0,1.0,Karnataka,Vijayapura,1436.0,1635.0,326.0,1193.0,0.006060606060606,1762.0,0.2268615170494085,1,0.2908697060243375,velocity_index,Low
586118,131.0,0.0,Karnataka,Vijayapura,977.0,1059.0,497.0,1122.0,0.0,1474.0,0.5081799591002045,1,0.18044732901008798,ghost_ratio,Low
586119,135.0,2.0,Karnataka,Bijapur,828.0,755.0,121.0,574.0,0.0144927536231884,949.0,0.1459589867310012,1,0.31164056518363,velocity_index,Low
586120,164.0,1.0,Karnataka,Bijapur,1208.0,866.0,316.0,931.0,0.0060240963855421,1524.0,0.261373035566584,1,0.2803500487408981,velocity_index,Low
586121,90.0,1.0,Karnataka,Bijapur,611.0,469.0,103.0,387.0,0.0108695652173913,714.0,0.1683006535947712,1,0.3091827988600329,velocity_index,Low
586122,105.0,1.0,Karnataka,Vijayapura,864.0,717.0,121.0,618.0,0.0093457943925233,985.0,0.1398843930635838,1,0.3167119506557418,velocity_index,Low
586123,196.0,3.0,Karnataka,Bijapur,1382.0,1354.0,182.0,802.0,0.015,1564.0,0.1315979754157628,1,0.3067082036386237,ghost_ratio,Low
586124,146.0,1.0,Karnataka,Vijayapura,701.0,982.0,319.0,983.0,0.0067567567567567,1020.0,0.4544159544159544,1,0.19199042175670383,ghost_ratio,Low
586125,214.0,3.0,Karnataka,Vijayapura,1351.0,1120.0,561.0,955.0,0.0137614678899082,1912.0,0.4149408284023668,1,0.18933253560830643,ghost_ratio,Low
586126,21.0,1.0,Karnataka,Bagalkot,308.0,281.0,108.0,289.0,0.0434782608695652,416.0,0.3495145631067961,1,0.21235254323221364,ghost_ratio,Low
586127,137.0,0.0,Karnataka,Bijapur,1344.0,1029.0,126.0,692.0,0.0,1470.0,0.0936802973977695,1,0.32507032231629607,adult_spike_ratio,Low
586128,490.0,15.0,Karnataka,Bijapur,3512.0,3233.0,992.0,3209.0,0.0296442687747035,4504.0,0.282379732422431,1,0.2103462042531053,velocity_index,Low
586129,113.0,1.0,Karnataka,Bijapur,688.0,679.0,210.0,642.0,0.008695652173913,898.0,0.3047895500725689,1,0.27936965117160273,ghost_ratio,Low
586130,142.0,4.0,Karnataka,Vijayapura,924.0,948.0,260.0,801.0,0.0272108843537414,1184.0,0.2810810810810811,1,0.2725795272791381,ghost_ratio,Low
586201,62.0,1.0,Karnataka,Vijayapura,561.0,682.0,134.0,483.0,0.015625,695.0,0.2384341637010676,1,0.29409695023325316,velocity_index,Low
586202,218.0,2.0,Karnataka,Bijapur,1479.0,1504.0,169.0,880.0,0.0090497737556561,1648.0,0.1141891891891891,1,0.3156504435463788,ghost_ratio,Low
586203,278.0,9.0,Karnataka,Bijapur,2396.0,2592.0,502.0,2066.0,0.03125,2898.0,0.2094284522319566,1,0.2777970429526199,ghost_ratio,Low
586204,204.0,1.0,Karnataka,Vijayapura,1292.0,1437.0,239.0,1124.0,0.0048543689320388,1531.0,0.1848414539829853,1,0.30032183318164374,velocity_index,Low
586205,142.0,0.0,Karnataka,Vijayapura,1266.0,1260.0,176.0,1000.0,0.0,1442.0,0.1389108129439621,1,0.3238428534941127,adult_spike_ratio,Low
586206,70.0,2.0,Karnataka,Bijapur,387.0,475.0,225.0,453.0,0.0273972602739726,612.0,0.5798969072164949,1,0.12793124535250167,ghost_ratio,Low
586207,103.0,2.0,Karnataka,Bijapur,792.0,732.0,412.0,705.0,0.0188679245283018,1204.0,0.519546027742749,1,0.15634823843068624,ghost_ratio,Low
586208,127.0,2.0,Karnataka,Bijapur,1020.0,1060.0,231.0,974.0,0.0153846153846153,1251.0,0.2262487757100881,1,0.29598902174209923,velocity_index,Low
586209,150.0,0.0,Karnataka,Vijayapura,990.0,849.0,355.0,928.0,0.0,1345.0,0.3582240161453077,1,0.2602802046988697,ghost_ratio,Low
586210,157.0,0.0,Karnataka,Bijapur,998.0,683.0,310.0,803.0,0.0,1308.0,0.3103103103103103,1,0.2830513796946029,ghost_ratio,Low
586211,148.0,2.0,Karnataka,Vijayapura,938.0,840.0,279.0,1072.0,0.0132450331125827,1217.0,0.2971246006389776,1,0.26871866415797396,ghost_ratio,Low
586212,150.0,0.0,Karnataka,Bijapur,989.0,834.0,326.0,1192.0,0.0,1315.0,0.3292929292929293,1,0.26984848688502927,ghost_ratio,Low
586213,145.0,1.0,Karnataka,Bijapur,1200.0,1398.0,291.0,1016.0,0.0068027210884353,1491.0,0.2422980849292256,1,0.2891180253935816,velocity_index,Low
586214,230.0,3.0,Karnataka,Bijapur,1842.0,1972.0,639.0,1843.0,0.0128205128205128,2481.0,0.3467173087357569,1,0.21159859389886126,ghost_ratio,Low
586215,258.0,1.0,Karnataka,Bijapur,1438.0,1214.0,436.0,1380.0,0.0038461538461538,1874.0,0.3029881862404447,1,0.2654611892854434,ghost_ratio,Low
586216,118.0,1.0,Karnataka,Vijayapura,940.0,959.0,150.0,720.0,0.0083333333333333,1090.0,0.1594048884165781,1,0.31375609421574613,velocity_index,Low
586217,202.0,2.0,Karnataka,Bijapur,1453.0,1386.0,435.0,1270.0,0.0097560975609756,1888.0,0.2991746905089408,1,0.2652819438573223,ghost_ratio,Low
586245,166.0,0.0,Karnataka,Bijapur,1143.0,912.0,293.0,845.0,0.0,1436.0,0.2561188811188811,1,0.29954369463360975,adult_spike_ratio,Low
587101,106.0,2.0,Karnataka,Bagalkot,1118.0,907.0,131.0,748.0,0.018348623853211,1249.0,0.1170688114387846,1,0.313275224991858,ghost_ratio,Low
587102,46.0,0.0,Karnataka,Bagalkot,273.0,265.0,128.0,495.0,0.0,401.0,0.4671532846715328,1,0.21282710008743255,ghost_ratio,Low
587103,158.0,4.0,Karnataka,Bagalkot,1315.0,984.0,673.0,1886.0,0.0245398773006134,1988.0,0.5113981762917933,1,0.14220778005694223,ghost_ratio,Low
587111,169.0,0.0,Karnataka,Bagalkot,968.0,959.0,143.0,702.0,0.0,1111.0,0.1475748194014448,1,0.3235472619448304,adult_spike_ratio,Low
587112,102.0,6.0,Karnataka,Bagalkot,893.0,723.0,467.0,782.0,0.055045871559633,1360.0,0.5223713646532439,1,0.11769257057043025,ghost_ratio,Low
587113,150.0,4.0,Karnataka,Bagalkot,968.0,1051.0,327.0,922.0,0.0258064516129032,1295.0,0.3374613003095975,1,0.2343876192876579,ghost_ratio,Low
587114,50.0,0.0,Karnataka,Bagalkot,450.0,420.0,125.0,374.0,0.0,575.0,0.2771618625277162,1,0.29976799458415165,adult_spike_ratio,Low
